line_no,word,pos_list,sense_idx,sense_pos_chip,sense_text,source_pos,source_def_idx,source_cefr,source_cefr_origin,source_oxford_badge,declared_cefr,status,reason,match_kind
1997,screw,noun|verb,1,,"a thin pointed piece of metal like a nail with a raised spiral line (called a thread) along it and a line or cross cut into its head. Screws are turned and pressed into wood, metal, etc. with a screwdriver in order to fasten two things together.",noun,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
1997,screw,noun|verb,2,,to fasten one thing to another or make something tight with a screw or screws,verb,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
1997,screw,noun|verb,3,,to turn something round and round in order to fasten it in place,verb,2,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
1998,scrutiny,noun,1,,careful and complete examination,noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
1999,seal,verb|noun,1,,"to close an envelope, etc. by sticking the edges of the opening together",verb,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
1999,seal,verb|noun,2,,"to close a container tightly or fill a small opening, etc., especially so that air, liquid, etc. cannot get in or out",verb,2,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
1999,seal,verb|noun,3,,"to make something definite, so that it cannot be changed or argued about",verb,3,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
2000,secular,adjective,1,,not connected with spiritual or religious matters,adjective,1,C1,per-def,C1,C1,match,,exact-norm
2001,sedentary,adjective,1,,in which you spend a lot of time sitting down,adjective,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2001,sedentary,adjective,2,,spending a lot of time sitting down and not moving,adjective,2,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2001,sedentary,adjective,3,,that stay and live in the same place or area,adjective,3,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2002,seeker,noun,1,,a person who is trying to find or get the thing mentioned,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
2003,seemingly,adverb,1,,in a way that appears to be true but may in fact not be,adverb,1,C1,per-def,C1,C1,match,,exact-norm
2003,seemingly,adverb,2,,according to what you have read or heard,adverb,2,C1,per-def,C1,C1,match,,exact-norm
2004,segment,noun,1,,a part of something that is separate from the other parts or can be considered separately,noun,1,C1,per-def,C1,C1,match,,exact-norm
2005,seize,verb,1,,to take somebody/something in your hand suddenly and using force,verb,1,C1,per-def,C1,C1,match,,exact-norm
2005,seize,verb,2,,"to take control of a place or situation, often suddenly and violently",verb,2,C1,per-def,C1,C1,match,,exact-norm
2005,seize,verb,3,,to arrest or capture somebody,verb,3,C1,per-def,C1,C1,match,,exact-norm
2006,seldom,adverb,1,,not often,adverb,1,C1,oxford-badge,C1,C1,match,,exact-norm
2007,selective,adjective,1,,affecting or involving only a small number of people or things from a larger group,adjective,1,C1,per-def,C1,C1,match,,exact-norm
2007,selective,adjective,2,,tending to be careful about what or who you choose,adjective,2,C1,per-def,C1,C1,match,,exact-norm
2008,self-preservation,noun,1,,the fact of protecting yourself in a dangerous or difficult situation,noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2009,seminar,noun,1,,a class at a university or college when a small group of students and a teacher discuss or study a particular topic,noun,1,B2,per-def,B2,B2,match,,exact-norm
2010,senator,noun,1,,a member of a senate,noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
2011,sensation,noun,1,,a feeling that you get when something affects your body,noun,1,C1,per-def,C1,C1,match,,exact-norm
2011,sensation,noun,2,,the ability to feel through your sense of touch,noun,2,C1,per-def,C1,C1,match,,exact-norm
2011,sensation,noun,3,,a general feeling or impression that is difficult to explain; an experience or a memory,noun,3,C1,per-def,C1,C1,match,,exact-norm
2012,sensitivity,noun,1,,"the ability to understand other people’s feelings ; the ability to understand art, music and literature and to express yourself through them ; the fact of being easily offended or upset by something ; the fact of needing to be treated very carefully because it may offend or upset people ; the fact of reacting quickly or more than usual to something",,,,,C1,C1,mismatch,sense-text-not-in-source,none
2013,sentiment,noun,1,,"a feeling or an opinion, especially one based on emotions ; feelings of sympathy, romantic love, being sad, etc. which may be too strong or not appropriate",noun,2,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.67
2014,separation,noun,1,,the act of separating people or things; the state of being separate,noun,1,C1,per-def,C1,C1,match,,exact-norm
2014,separation,noun,2,,a period of time that people spend apart from each other,noun,2,C1,per-def,C1,C1,match,,exact-norm
2014,separation,noun,3,,a decision that a husband and wife make to live apart while they are still legally married,noun,3,C1,per-def,C1,C1,match,,exact-norm
2015,serial,adjective,1,,doing the same thing in the same way several times; done in the same way several times,adjective,1,C1,per-def,C1,C1,match,,exact-norm
2016,set-up,noun,1,,a way of organizing something; a system,noun,1,C1,per-def,C1,C1,match,,exact-norm
2017,setback,noun,1,,"a difficulty or problem that delays or prevents something, or makes a situation worse",noun,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2018,settlement,noun,1,,an official agreement that ends an argument between two people or groups,noun,1,C1,per-def,C1,C1,match,,exact-norm
2018,settlement,noun,2,,the action of reaching an agreement,noun,2,C1,per-def,C1,C1,match,,exact-norm
2018,settlement,noun,3,,"a place where people have come to live and make their homes, especially where few or no people lived before",noun,5,C1,per-def,C1,C1,match,,exact-norm
2019,settler,noun,1,,a person who goes to live in a new country or region,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
2020,severely,adverb,1,,very badly or seriously,adverb,1,B2,per-def,B2,B2,match,,exact-norm
2020,severely,adverb,2,,in an extreme or strict way,adverb,2,B2,per-def,B2,B2,match,,exact-norm
2021,sexuality,noun,1,,the feelings and activities connected with a person’s sexual desires,noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
2022,sexy,adjective,1,,sexually attractive,adjective,1,B2,per-def,B2,B2,match,,exact-norm
2022,sexy,adjective,2,,sexually exciting,adjective,2,B2,per-def,B2,B2,match,,exact-norm
2023,shaped,adjective,1,,having the type of shape mentioned,adjective,1,B2,oxford-badge,B2,B2,match,,exact-norm
2024,shareholder,noun,1,,an owner of shares in a company or business,noun,1,C1,oxford-badge,C1,C1,match,,exact-norm
2025,shatter,verb,1,,to suddenly break into small pieces; to make something suddenly break into small pieces,verb,1,C1,per-def,C1,C1,match,,exact-norm
2025,shatter,verb,2,,"to destroy something completely, especially somebody’s feelings, hopes or beliefs; to be destroyed in this way",verb,2,C1,per-def,C1,C1,match,,exact-norm
2026,shed,verb,1,,to get rid of something that is no longer wanted,verb,1,C1,per-def,C1,C1,match,,exact-norm
2027,sheer,adjective,1,,"used to emphasize the size, degree or amount of something",adjective,1,C1,per-def,C1,C1,match,,exact-norm
2027,sheer,adjective,2,,complete and not mixed with anything else,adjective,2,C1,per-def,C1,C1,match,,exact-norm
2028,shift,noun,1,,a period of time worked by a group of workers who start work as another group finishes,noun,1,B1,per-def,B2,B1,match,,exact-norm
2028,shift,noun,2,,the workers who work a particular shift,noun,2,B1,per-def,B2,B1,match,,exact-norm
2029,shipping,noun,1,,ships in general or considered as a group,noun,1,C1,per-def,C1,C1,match,,exact-norm
2029,shipping,noun,2,,the activity of carrying people or goods from one place to another by ship or by some other means,noun,2,C1,per-def,C1,C1,match,,exact-norm
2030,shocking,adjective,1,,that offends or upsets people; that is morally wrong,adjective,1,B2,per-def,B2,B2,match,,exact-norm
2031,shoddy,adjective,1,,made or done badly and with not enough care,adjective,1,C2,per-def,,C2,match,,exact-norm
2032,shoddy,adjective,1,,made or done badly and with not enough care,adjective,1,C2,per-def,,UNCLASSIFIED,mismatch,"cefr-mismatch (deck=UNCLASSIFIED, source=C2 [per-def])",exact-norm
2033,shoot,noun,1,,the part that grows up from the ground when a plant starts to grow; a new part that grows on plants or trees,noun,1,C1,per-def,C1,C1,match,,exact-norm
2033,shoot,noun,2,,an occasion when somebody takes professional photographs for a particular purpose or makes a film,noun,2,C1,per-def,C1,C1,match,,exact-norm
2034,shore,noun,1,,"the land along the edge of the sea, the ocean or a lake",noun,1,B2,per-def,B2,B2,match,,exact-norm
2035,short-sighted,adjective,1,,able to see things clearly only if they are very close to you,adjective,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2035,short-sighted,adjective,2,,not thinking carefully about the possible effects of something or what might happen in the future,adjective,2,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2036,short-term,adjective,1,,lasting a short time; designed only for a short period of time in the future,adjective,1,B2,oxford-badge,B2,B2,match,,exact-norm
2037,shortage,noun,1,,a situation when there is not enough of the people or things that are needed,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
2038,shortly,adverb,1,,a short time; not long,adverb,1,B2,per-def,B2,B2,match,,exact-norm
2038,shortly,adverb,2,,soon,adverb,2,B2,per-def,B2,B2,match,,exact-norm
2039,shrink,verb,1,,"to become smaller, especially when washed in water that is too hot; to make clothes, cloth, etc. smaller in this way",verb,1,C1,per-def,C1,C1,match,,exact-norm
2039,shrink,verb,2,,to become or to make something smaller in size or amount,verb,2,C1,per-def,C1,C1,match,,exact-norm
2040,shrug,verb,1,,to raise your shoulders and then drop them to show that you do not know or care about something,verb,1,C1,oxford-badge,C1,C1,match,,exact-norm
2041,sibling,noun,1,,a brother or sister,noun,1,B2,oxford-badge,B2,B2,match,,exact-norm
2042,sigh,noun|verb,1,,an act or the sound of sighing,noun,1,C1,oxford-badge,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
2042,sigh,noun|verb,2,,"to take and then let out a long deep breath that can be heard, to show that you are disappointed, sad, tired, etc.",verb,1,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
2042,sigh,noun|verb,3,,to say something with a sigh,verb,2,C1,per-def,C1,C1,match,no-per-sense-pos-in-deck; flat-matched,exact-norm
2043,signature,noun,1,,"your name as you usually write it, for example at the end of a letter",noun,1,B2,per-def,B2,B2,match,,exact-norm
2044,significance,noun,1,,"the importance of something, especially when this has an effect on what happens in the future",noun,1,B2,per-def,B2,B2,match,,exact-norm
2045,significant,adjective,1,,large or important enough to have an effect or to be noticed,adjective,1,B2,per-def,B2,B2,match,,exact-norm
2045,significant,adjective,2,,having a particular meaning,adjective,2,B2,per-def,B2,B2,match,,exact-norm
2046,simulate,verb,1,,"to create particular conditions that exist in real life using computers, models, etc., usually for study or training purposes",verb,1,C1,per-def,C1,C1,match,,exact-norm
2046,simulate,verb,2,,to be made to look like something else,verb,2,C1,per-def,C1,C1,match,,exact-norm
2047,simulation,noun,1,,a situation in which a particular set of conditions is created artificially in order to study or experience something that could exist in reality,noun,1,C1,per-def,C1,C1,match,,exact-norm
2048,simultaneously,adverb,1,,at the same time as something else,adverb,1,C1,oxford-badge,C1,C1,match,,exact-norm
2049,sin,noun,1,,"an act that breaks a religious or moral law, or the concept of doing so",noun,2,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.50
2050,situated,adjective,1,,in a particular place or position,adjective,1,C1,per-def,C1,C1,match,,exact-norm
2051,sketch,noun,1,,a simple picture that is drawn quickly and does not have many details,noun,1,C1,per-def,C1,C1,match,,exact-norm
2051,sketch,noun,2,,"a short funny scene on television, in the theatre, etc.",noun,2,C1,per-def,C1,C1,match,,exact-norm
2052,skilled,adjective,1,,"having enough ability, experience and knowledge to be able to do something well ; needing special abilities or training",adjective,1,B2,per-def,B2,B2,match,,fuzzy-jaccard=0.71
2053,skimp,verb,1,,"to try to spend less time, money, etc. on something than is really needed",verb,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2054,skip,verb,1,,to move forwards lightly and quickly making a little jump with each step,verb,1,C1,per-def,C1,C1,match,,exact-norm
2054,skip,verb,2,,to not do something that you usually do or should do,verb,3,C1,per-def,C1,C1,match,,exact-norm
2054,skip,verb,3,,"to leave out something that would normally be the next thing that you would do, read, etc.",verb,4,C1,per-def,C1,C1,match,,exact-norm
2055,skull,noun,1,,the bone structure that forms the head and surrounds and protects the brain,noun,1,B2,per-def,B2,B2,match,,exact-norm
2055,skull,noun,2,,the head or the brain,noun,2,B2,per-def,B2,B2,match,,exact-norm
2056,skyrocket,verb,1,,to rise quickly to a very high level,verb,1,UNCLASSIFIED,none,,UNCLASSIFIED,match,,exact-norm
2057,slam,verb,1,,"to shut, or to make something shut, with a lot of force, making a loud noise ; to put, push or throw something into a particular place or position with a lot of force",verb,2,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.74
2058,slap,verb,1,,to hit somebody/something with the flat part of your hand,verb,1,C1,per-def,C1,C1,match,,exact-norm
2059,slash,verb,1,,"to make a long cut with a sharp object, especially in a violent way",verb,1,C1,per-def,C1,C1,match,,exact-norm
2059,slash,verb,2,,to reduce something by a large amount,verb,2,C1,per-def,C1,C1,match,,exact-norm
2060,slavery,noun,1,,"the state or practice of being forced to work as a slave, owned by another person",noun,1,C1,per-def,C1,C1,match,,fuzzy-jaccard=0.60
